0.0 0.0 2.0
0.01 0.0200999916185 2.01999693507
0.02 0.0403998747489 2.03997522703
0.03 0.0608993650103 2.0599150716
0.04 0.0815979759967 2.07979554764
0.05 0.102495005162 2.09959447491
0.06 0.123589517122 2.1192883912
0.07 0.144880340171 2.13885258383
0.08 0.166366048689 2.15826104222
0.09 0.188044949652 2.17748644331
0.1 0.209915068663 2.19650014736
0.11 0.231974142517 2.21527219321
0.12 0.254219603306 2.23377130666
0.13 0.276648555846 2.25196489807
0.14 0.299257773368 2.2698190848
0.15 0.322043690042 2.28729873168
0.16 0.34500237906 2.30436745857
0.17 0.368129544923 2.32098770977
0.18 0.391420509968 2.33712077602
0.19 0.414870204836 2.35272689348
0.2 0.43847315631 2.3677652748
0.21 0.462223480128 2.38219424144
0.22 0.486114869236 2.39597126751
0.23 0.51014059 2.40905314508
0.24 0.534293470829 2.42139604366
0.25 0.558565900553 2.43295567983
0.26 0.582949824613 2.44368747449
0.27 0.607436741292 2.45354670072
0.28 0.632017701054 2.46248861137
0.29 0.656683307643 2.47046867219
0.3 0.681423721645 2.47744272943
0.31 0.706228664645 2.48336721474
0.32 0.731087425561 2.48819936514
0.33 0.755988872148 2.49189743084
0.34 0.780921459503 2.49442091845
0.35 0.805873245519 2.49573080912
0.36 0.830831906429 2.49578980357
0.37 0.8557847544 2.49456257035
0.38 0.880718759881 2.49201595981
0.39 0.905620573343 2.48811927918
0.4 0.93047655153 2.48284449622
0.41 0.955272785372 2.47616648098
0.42 0.979995129903 2.46806324187
0.43 1.00462923636 2.45851609255
0.44 1.02916058732 2.44750990231
0.45 1.05357453175 2.43503323304
0.46 1.07785632363 2.42107851879
0.47 1.10199116214 2.40564222678
0.48 1.12596422985 2.38872492952
0.49 1.1497607379 2.37033145075
0.5 1.17336596727 2.35047091867
0.51 1.19676531023 2.3291567906
0.52 1.21994431634 2.30640686841
0.53 1.24288873493 2.28224330945
0.54 1.26558455827 2.25669257667
0.55 1.28801806438 2.22978532504
0.56 1.31017585861 2.20155634789
0.57 1.33204491431 2.17204441575
0.58 1.35361261185 2.1412920997
0.59 1.37486677553 2.10934562068
0.6 1.39579570903 2.07625460138
0.61 1.4163882283 2.04207183156
0.62 1.43663369237 2.00685303473
0.63 1.45652203041 1.97065655618
0.64 1.47604376713 1.93354308526
0.65 1.49519004516 1.89557536122
0.66 1.5139526424 1.85681782912
0.67 1.53232398913 1.8173363373
0.68 1.55029717998 1.77719780782
0.69 1.56786598165 1.73646989655
0.7 1.58502484101 1.6952206818
0.71 1.60176888611 1.65351833814
0.72 1.61809392492 1.61143082247
0.73 1.6339964443 1.56902557469
0.74 1.64947360074 1.52636923032
0.75 1.66452321142 1.48352734611
0.76 1.67914374407 1.44056413638
0.77 1.69333429969 1.39754224751
0.78 1.70709459705 1.35452253007
0.79 1.72042495444 1.31156383529
0.8 1.73332626699 1.26872285659
0.81 1.74579998571 1.22605395474
0.82 1.75784809323 1.18360903009
0.83 1.76947307792 1.14143742479
0.84 1.78067790867 1.09958580806
0.85 1.79146600748 1.05809812344
0.86 1.80184122176 1.01701554381
0.87 1.81180779664 0.976376418853
0.88 1.82137034673 0.936216286495
0.89 1.83053382806 0.896567877676
0.9 1.83930350954 0.857461121004
0.91 1.84768494576 0.818923184966
0.92 1.85568395003 0.780978521787
0.93 1.8633065663 0.74364894783
0.94 1.87055904345 0.706953707081
0.95 1.87744781069 0.670909534039
0.96 1.88397945239 0.635530759757
0.97 1.89016068426 0.600829415196
0.98 1.89599833153 0.566815305761
0.99 1.90149930705 0.533496126532
1.0 1.90667059004 0.500877588043
