0.0 -2.0 4.0
0.01 -1.96117228284 3.77013151792
0.02 -1.92451243405 3.56577013006
0.03 -1.88978383913 3.38334161738
0.04 -1.85678239743 3.21989138478
0.05 -1.82533099732 3.0729588776
0.06 -1.79527507447 2.940480644
0.07 -1.76647903637 2.82071525459
0.08 -1.73882334475 2.71218428498
0.09 -1.71220212891 2.61362572702
0.1 -1.68652121399 2.52395683372
0.11 -1.66169648406 2.44224429126
0.12 -1.6376525115 2.36768003994
0.13 -1.61432140655 2.29956160981
0.14 -1.59164184457 2.23727600552
0.15 -1.56955823991 2.180286421
0.16 -1.54802004073 2.12812122764
0.17 -1.52698112451 2.08036480187
0.18 -1.50639927791 2.03664985575
0.19 -1.4862357452 1.99665094617
0.2 -1.46645483943 1.96007905226
0.21 -1.44702360142 1.92667694249
0.22 -1.42791150201 1.89621523023
0.23 -1.40909018094 1.86848900743
0.24 -1.39053321677 1.8433149585
0.25 -1.37221592383 1.82052887771
0.26 -1.35411517203 1.79998352559
0.27 -1.33620922629 1.78154676459
0.28 -1.3184776047 1.76509996828
0.29 -1.30090094973 1.75053660229
0.3 -1.28346091418 1.73776101838
0.31 -1.26614005706 1.72668736682
0.32 -1.24892175106 1.71723867695
0.33 -1.23179009751 1.70934602592
0.34 -1.21472984979 1.7029478214
0.35 -1.19772634325 1.69798916505
0.36 -1.18076543115 1.69442129087
0.37 -1.16383342581 1.69220107077
0.38 -1.1469170445 1.69129057674
0.39 -1.13000335939 1.69165669326
0.4 -1.11307975116 1.69327077422
0.41 -1.09613386588 1.6961083398
0.42 -1.07915357493 1.70014881048
0.43 -1.06212693667 1.70537525872
0.44 -1.04504216161 1.71177420793
0.45 -1.02788757847 1.71933543628
0.46 -1.01065160258 1.72805181169
0.47 -0.99332270591 1.73791914578
0.48 -0.975889387975 1.7489360547
0.49 -0.958340148749 1.76110384755
0.5 -0.94066346201 1.77442641397
0.51 -0.922847750178 1.78891013156
0.52 -0.904881359836 1.80456377712
0.53 -0.886752538102 1.82139844539
0.54 -0.868449409928 1.83942747622
0.55 -0.849959955885 1.85866638047
0.56 -0.831271990896 1.87913277383
0.57 -0.812373143487 1.90084630642
0.58 -0.793250835789 1.9238285941
0.59 -0.773892264256 1.94810314617
0.6 -0.754284381104 1.97369528659
0.61 -0.734413876578 2.00063207079
0.62 -0.71426716218 2.02894218823
0.63 -0.693830354682 2.05865586243
0.64 -0.673089261305 2.08980473398
0.65 -0.65202936683 2.12242170561
