0.040056277139212,0.041803838011723
0.041803838011723,0.043714823834614
0.043714823834614,0.045813720853012
0.045813720853012,0.048130240946589
0.048130240946589,0.050700813428946
0.050700813428946,0.053570625326856
0.053570625326856,0.056796463604876
0.056796463604876,0.060450757712945
0.060450757712945,0.064627467234031
0.064627467234031,0.069450893897144
0.069450893897144,0.075089296318795
0.075089296318795,0.081776729866445
0.081776729866445,0.089849698118416
0.089849698118416,0.099812166749682
0.099812166749682,0.112459249561652
0.112459249561652,0.129135131835937
0.129135131835937,0.152343750000000
0.152343750000000,0.187500000000000
0.187500000000000,0.250000000000000
