
20. 4.005627713921295E-2 
19. 4.1803838011723357E-2 
18. 4.371482383461476E-2 
17. 4.581372085301251E-2 
16. 4.813024094658925E-2 
15. 5.070081342894604E-2 
14. 5.357062532685648E-2 
13. 5.679646360487655E-2 
12. 6.045075771294583E-2 
11. 6.462746723403166E-2 
10. 6.945089389714401E-2 
9. 7.508929631879595E-2 
8. 8.177672986644556E-2 
7. 8.984969811841606E-2 
6. 9.981216674968249E-2 
5. 0.11245924956165254 
4. 0.1291351318359375 
3. 0.15234375 
2. 0.1875 
1. 0.25 
0. 0.5 
